position_code,area,department,position,degree,major,number_of_recruits,number_of_applicants
170055,黄山,徽州区农业产业发展中心,农业管理,本科,农学专业、园艺专业、茶学专业、农药化肥专业、农林经济管理专业、农村区域发展专业,2,30
170056,黄山,徽州区农业产业发展中心,农业管理,本科,不限,1,1
170057,黄山,徽州区机关事务管理中心,机关事务,本科,中国语言文学类、财政学类、建筑类、法学类、图书情报与档案管理类、计算机科学与技术专业、会计学专业,1,46
170058,黄山,徽州区房地产事务中心,房地产事务管理,本科,管理科学与工程类、工商管理类,1,55
170059,黄山,安徽黄山徽州经济开发区管理委员会,园区企业管理,本科,化工与制药类、材料类、环境科学与工程专业,1,25
170060,黄山,安徽黄山徽州经济开发区管理委员会,园区企业管理,本科,化工与制药类、材料类、环境科学与工程专业,1,31
170061,黄山,徽州区乡镇,人武专干,专科,人民武装专业（退役军人报考可不限专业）,1,26
170062,黄山,徽州区乡镇,机关综合,本科,不限,1,34
170063,黄山,徽州区乡镇,组织人事管理,本科,不限,1,33
170064,黄山,徽州区乡镇,村镇建设管理,本科,土木类、建筑类、管理科学与工程类,1,24
170065,黄山,徽州区乡镇,机关综合,专科,不限,1,35
170066,黄山,徽州区乡镇,机关综合,专科,不限,1,40
170067,黄山,中共歙县县委宣传部,政策宣传研究,本科,中国语言文学类、思想政治教育专业,1,15
170068,黄山,中共歙县县委统一战线工作部,侨务事务管理,本科,中国语言文学类、英语专业,1,54
170069,黄山,歙县审计局,审计,本科,会计学专业、财务管理专业、审计学专业、土木工程专业、工程造价专业,1,30
170070,黄山,歙县科技商务经济信息化局,经济分析,本科,经济学类,1,13
170071,黄山,歙县文化旅游体育局,机关综合,本科,不限,1,8
170072,黄山,歙县文化旅游体育局,旅游管理,本科,旅游管理类、市场营销专业、网络与新媒体专业,1,42
170073,黄山,歙县人力资源和社会保障局,机关综合,本科,不限,2,70
170074,黄山,歙县卫生健康委员会,医政卫生管理,本科,公共卫生与预防医学类、中医学类、临床医学类、护理学类,3,53
170075,黄山,歙县司法局,司法助理员,本科,法学类,1,9
170076,黄山,歙县应急管理局,应急管理,本科,机械类,1,34
170077,黄山,歙县林业局,机关综合,本科,中国语言文学类,1,13
170078,黄山,歙县财政局,财务管理,本科,财政学专业、经济学专业、经济统计学专业、会计学专业、财务管理专业、审计学专业,1,10
170079,黄山,歙县市场监督管理局,市场监管,本科,不限,2,1
170080,黄山,歙县市场监督管理局,市场监管,本科,不限,4,148
170081,黄山,歙县市场监督管理局,市场监管,本科,不限,4,109
170082,黄山,歙县教育局,教育行政管理,本科,不限,1,46
170083,黄山,歙县住房和城乡建设局,机关综合,本科,汉语言文学专业、汉语言专业、秘书学专业、新闻学专业、行政管理专业,1,18
170084,黄山,歙县住房和城乡建设局,工程管理,本科,土木类、建筑类,1,17
170085,黄山,歙县自然资源和规划局,城乡规划建设,本科,城乡规划专业、建筑学专业、风景园林专业、计算机科学与技术专业、网络工程专业、信息安全专业,1,25
170086,黄山,歙县自然资源和规划局,机关综合,本科,中国语言文学类,1,11
170087,黄山,歙县财政局县国库支付中心,财务管理,本科,财政学专业、经济学专业、经济统计学专业、会计学专业、财务管理专业、审计学专业,1,9
170088,黄山,歙县财政局县国库支付中心,财务管理,本科,不限,1,1
170089,黄山,歙县乡镇,财政管理,本科,经济学门类、会计学专业、财务管理专业、审计学专业,7,50
170090,黄山,歙县乡镇,财政管理,专科,经济学门类、会计学专业、财务管理专业、审计学专业,8,61
170091,黄山,歙县乡镇,乡镇规划,本科,建筑类（不含特设专业）、人文地理与城乡规划专业、土木工程专业,4,31
170092,黄山,歙县乡镇,综合文字,本科,中国语言文学类、新闻传播学类、法学专业,7,54
170093,黄山,歙县乡镇,乡镇事务管理,专科,不限,6,198
170094,黄山,歙县乡镇,乡镇事务管理,专科,不限,4,118
170095,黄山,歙县乡镇,乡镇事务管理,专科,不限,8,12
170096,黄山,歙县乡镇,人武专干,专科,人民武装专业（退役军人报考可不限专业）,1,21
170097,黄山,休宁县科技商务经济信息化局,机关综合,本科,电子信息类、经济学类、经济与贸易类,1,36
170098,黄山,休宁县司法局,司法助理员,本科,法学类（不含特设专业）,1,4
170099,黄山,休宁县司法局,司法助理员,本科,法学类（不含特设专业）,1,4
170100,黄山,休宁县住房和城乡建设局,项目建设管理,本科,土木类、建筑类、管理科学与工程类,1,18
170101,黄山,休宁县市场监督管理局,市场监管,本科,食品科学与工程类（不含特设专业）、化工与制药类（不含特设专业）、法学类、电子商务类、药学类、工商管理类,2,53
170102,黄山,休宁县林业局,林业管理,本科,法学类（不含特设专业）、汉语言文学专业、秘书学专业,1,30
170103,黄山,休宁县残疾人联合会,机关综合,本科,不限,1,7
170104,黄山,休宁县供销合作社,机关综合,本科,不限,1,2
170105,黄山,齐云山风景名胜区管理委员会,项目建设管理,本科,土木类、建筑类、管理科学与工程类（不含特设专业）,1,19
170106,黄山,齐云山风景名胜区管理委员会,机关综合,专科,不限,1,4
170107,黄山,休宁县农业农村水利局县茶产业发展中心,茶产业管理,本科,植物生产类,1,10
170108,黄山,休宁县农业农村水利局县农业机械事务中心,农机管理,本科,机械类、农业工程类、电气类,1,20
170109,黄山,休宁县农业农村水利局县畜牧兽医事务中心,畜牧兽医管理,本科,动物医学类（不含特设专业）、动物科学专业,1,17
170110,黄山,休宁县文化旅游体育局县文化市场综合执法大队,旅游市场执法,本科,旅游管理类,1,35
170111,黄山,休宁县乡镇财政所,财务管理,本科,财政学类、金融学类、财务管理专业、会计学专业,4,25
170112,黄山,休宁县乡镇财政所,财务管理,本科,财政学类、金融学类、财务管理专业、会计学专业,2,19
170113,黄山,休宁县乡镇财政所,财务管理,本科,财政学类、金融学类、财务管理专业、会计学专业,3,26
170114,黄山,休宁县乡镇,乡镇事务管理,专科,不限,4,9
170115,黄山,休宁县乡镇,乡镇事务管理,本科,不限,4,84
170116,黄山,休宁县乡镇,项目建设管理,专科,土木类、建筑类、水利类、管理科学与工程类（不含特设专业）,2,37
170117,黄山,休宁县乡镇,项目建设管理,本科,土木类、建筑类、水利类、管理科学与工程类（不含特设专业）,3,37
170118,黄山,休宁县乡镇,综合文字,本科,中国语言文学类、新闻传播学类,1,13
170119,黄山,休宁县乡镇,综合文字,专科,中国语言文学类、新闻传播学类,2,16
170120,黄山,休宁县乡镇,乡镇事务管理,专科,不限,3,106
170121,黄山,休宁县乡镇,乡镇事务管理,本科,公共管理类、汉语言文学专业、汉语言专业、秘书学专业,2,22
170122,黄山,休宁县乡镇,乡镇事务管理,专科,不限,4,114
170123,黄山,休宁县乡镇,人武专干,专科,不限,1,6
170124,黄山,休宁县乡镇,乡镇事务管理,本科,电子信息类、计算机类、法学类,1,20
170125,黄山,中共黟县纪律检查委员会黟县监察委员会机关,纪检监察,本科,会计学专业、审计学专业、法学专业,3,38
170126,黄山,中共黟县县委党史和地方志研究室,宣传教育,本科,不限,1,24
170127,黄山,黟县档案馆,档案管理,本科,不限,1,33
170128,黄山,黟县人民政府办公室,公文管理,本科,不限,1,31
170129,黄山,黟县发展和改革委员会,经济管理,本科,经济学类、财政学类、金融学类,1,17
170130,黄山,黟县财政局,财政管理,本科,经济与贸易类、经济学专业、财政学专业、金融学专业、金融工程专业、互联网金融专业、会计学专业、财务管理专业、审计学专业,1,24
170131,黄山,黟县人力资源和社会保障局,人力资源管理,本科,经济学类、工商管理类、公共管理类,1,20
170132,黄山,黟县自然资源和规划局,城乡规划,本科,测绘工程专业、建筑学专业、城乡规划专业、风景园林专业、土地资源管理专业、环境工程专业,1,28
170133,黄山,黟县卫生健康委员会,公共卫生管理,本科,公共管理类、公共卫生与预防医学类,1,18
170134,黄山,黟县审计局,审计,本科,会计学专业、财务管理专业、审计学专业、金融学专业、数据科学与大数据技术专业,1,19
170135,黄山,黟县市场监督管理局,市场监管,本科,食品科学与工程专业、食品质量与安全专业、质量管理工程专业、基础医学专业、药学专业、药物制剂专业、生物工程专业、生物技术专业、知识产权专业,2,36
170136,黄山,黟县林业局,监督管理,本科,法学类、林学类,1,8
170137,黄山,黟县财政局县非税收入征收管理局,非税征管,本科,经济与贸易类、经济学专业、财政学专业、金融学专业、金融工程专业、互联网金融专业、会计学专业、财务管理专业、审计学专业,1,19
170138,黄山,黟县供销合作社联合社,供销管理,专科,不限,1,4
170139,黄山,黟县残疾人联合会,助残服务,专科,不限,1,2
170140,黄山,黟县乡镇,乡村建设,本科,文学门类、工学门类、理学门类、管理学门类,5,94
170141,黄山,黟县乡镇,乡村建设,专科,不限,2,1
170142,黄山,黟县乡镇,乡村建设,专科,不限,3,99
170143,黄山,黟县乡镇,人武专干,专科,人民武装专业（退役军人报考可不限专业）,1,17
170144,黄山,中共祁门县纪律检查委员会祁门县监察委员会机关,纪检监察,本科,法学类（不含特设专业）,1,7
170145,黄山,中共祁门县纪律检查委员会祁门县监察委员会机关,纪检监察,本科,会计学专业、审计学专业、财务管理专业、财政学专业,1,8
170146,黄山,祁门县教育局,机关综合,本科,不限,1,40
170147,黄山,祁门县人力资源和社会保障局,人社管理,本科,人力资源管理专业、劳动与社会保障专业、劳动关系专业、信息管理与信息系统专业,1,25
170148,黄山,祁门县人力资源和社会保障局,综合文字,本科,中国语言文学类,1,10
170149,黄山,祁门县农业农村水利局,农业管理,本科,管理科学与工程类,1,20
170150,黄山,祁门县农业农村水利局,农业水利,本科,水利类,1,8
170151,黄山,祁门县农业农村水利局,规划建设,专科,土木类,1,18
170152,黄山,祁门县自然资源和规划局,规划建设,本科,测绘类、土木工程专业,1,24
170153,黄山,祁门县卫生健康委员会,机关综合,本科,不限,1,4
170154,黄山,祁门县卫生健康委员会,财务管理,本科,财政学类、会计学专业、财务管理专业、审计学专业、财务会计教育专业,1,7
170155,黄山,祁门县林业局,林业管理,本科,林学类,1,12
170156,黄山,祁门县市场监督管理局,市场监管,本科,法学类,2,18
170157,黄山,祁门县市场监督管理局,市场监管,本科,不限,2,86
170158,黄山,祁门县市场监督管理局,市场监管,本科,不限,2,0
170159,黄山,祁门县司法局,司法助理员,本科,法学类,4,48
170160,黄山,祁门县司法局,司法助理员,本科,中国语言文学类,1,18
170161,黄山,祁门县乡镇,机关综合,专科,不限,4,176
170162,黄山,祁门县乡镇,机关综合,专科,不限,4,4
170163,黄山,祁门县乡镇,综合文字,专科,公共管理类、汉语言文学专业、汉语言专业、秘书学专业,2,15
170164,黄山,祁门县乡镇,财务管理,专科,财政学类、金融学类、会计学专业、审计学专业、财务管理专业,3,24
170165,黄山,祁门县乡镇,规划建设,本科,建筑类、土木类,2,31
170166,黄山,祁门县乡镇,经济管理,专科,经济与贸易类,1,8
170167,黄山,祁门县乡镇,农业管理,专科,植物生产类,1,1
170168,黄山,黄山市公安局,信息通信★,本科,电子信息类、计算机类,3,35
170169,黄山,黄山市公安局,网络安全管理★,本科,计算机科学与技术专业、网络工程专业、信息安全专业,3,28
170170,黄山,黄山市公安局,人民警察,本科,不限,3,2
170171,黄山,黄山市公安局,人民警察,本科,新闻传播学类,2,13
170172,黄山,黄山市公安局,人民警察,本科,中国语言文学类、新闻学专业,2,4
170173,黄山,黄山市公安局,人民警察,本科,审计学专业、会计学专业、财务管理专业,1,8
170174,黄山,黄山市公安局,人民警察,本科,经济学类、金融学类,2,19
170175,黄山,黄山市公安局,人民警察,本科,法学类,2,7
170176,黄山,黄山市公安局,人民警察,本科,法学类,2,6
170177,黄山,黄山风景区公安局,人民警察,本科,新闻传播学类、汉语言文学专业,1,4
170178,黄山,黄山风景区公安局,人民警察,本科,审计学专业、会计学专业、财务管理专业,1,9
170179,黄山,黄山风景区公安局,网络安全管理★,本科,电子信息类、计算机类,1,11
170180,黄山,黄山风景区公安局,法医★,本科,法医学类、临床医学类,1,7
170181,黄山,黄山风景区公安局,人民警察,本科,体育学类,1,22
170182,黄山,黄山风景区公安局,人民警察,本科,不限,1,0
170183,黄山,黄山市公安局黄山分局,人民警察,本科,不限,8,112
170184,黄山,黄山市公安局黄山分局,人民警察,本科,不限,2,15
170185,黄山,黄山市公安局黄山分局,人民警察,本科,不限,2,0
170186,黄山,黄山市公安局徽州分局,信息通信★,本科,通信工程专业、网络工程专业、电子信息工程专业,1,10
170187,黄山,黄山市公安局徽州分局,人民警察,本科,审计学专业、会计学专业、财务管理专业,1,17
170188,黄山,歙县公安局,人民警察,本科,不限,7,79
170189,黄山,歙县公安局,人民警察,本科,不限,3,28
170190,黄山,歙县公安局,人民警察,本科,不限,2,0
170191,黄山,歙县公安局,人民警察,本科,中国语言文学类、新闻学专业,1,6
170192,黄山,歙县公安局,人民警察,本科,新闻传播学类,1,10
170193,黄山,休宁县公安局,人民警察,本科,不限,1,10
170194,黄山,休宁县公安局,人民警察,本科,不限,3,21
170195,黄山,休宁县公安局,信息通信★,本科,电子信息类、计算机类,1,19
170196,黄山,黟县公安局,人民警察,专科,研究生：公安学（一级学科）、公安技术（一级学科）；本科：侦查学专业、治安学专业、交通管理工程专业、刑事科学技术专业、网络安全与执法专业、警务指挥与战术专业；专科：刑事侦查专业、治安管理专业、交通管理专业、刑事科学技术专业、信息网络安全监察专业、警察指挥与战术专业、特警专业,2,6
170197,黄山,黟县公安局,人民警察,专科,不限,1,39
170198,黄山,黟县公安局,人民警察,专科,不限,1,17
170199,黄山,黟县公安局,人民警察,专科,不限,1,2
170200,黄山,黟县公安局,人民警察,专科,新闻学专业、网络与新媒体专业、传播学专业、影视摄影与制作专业、戏剧影视导演专业,1,8
170201,黄山,祁门县公安局,人民警察,本科,不限,2,21
170202,黄山,祁门县公安局,人民警察,本科,不限,4,33
170203,黄山,祁门县公安局,人民警察,专科,不限,3,13
170204,黄山,祁门县公安局,人民警察,本科,新闻传播学类,1,5
170205,黄山,祁门县公安局,人民警察,本科,中国语言文学类、新闻学专业,1,4
170206,黄山,祁门县公安局,人民警察,本科,审计学专业、会计学专业、财务管理专业,1,11
170207,黄山,祁门县公安局,人民警察,本科,法学类,1,13
170208,黄山,祁门县公安局,人民警察,本科,法学类,1,6
170209,黄山,祁门县公安局,信息通信★,本科,电子信息类、计算机类,1,10
170210,黄山,黄山市中级人民法院,法官助理,本科,法学类（不含特设专业）,1,12
170211,黄山,黄山市中级人民法院,司法行政人员,本科,中国语言文学类、新闻学专业,1,31
170212,黄山,屯溪区人民法院,法官助理,本科,法学类（不含特设专业）,2,4
170213,黄山,黄山区人民法院,法官助理,本科,法学类（不含特设专业）,4,7
170214,黄山,黄山区人民法院,司法行政人员,本科,图书情报与档案管理类,1,9
170215,黄山,徽州区人民法院,综合业务,本科,法学类（不含特设专业）,1,5
170216,黄山,徽州区人民法院,司法行政人员,本科,审计学专业、会计学专业、财务管理专业,1,0
170217,黄山,歙县人民法院,法官助理,本科,法学类（不含特设专业）,4,7
170218,黄山,歙县人民法院,司法警察,专科,刑事执行专业、刑事侦查技术专业、罪犯心理测量与矫正技术专业、行政执行专业、戒毒矫治技术专业、司法信息安全专业、司法警务专业,1,15
170219,黄山,休宁县人民法院,法官助理,本科,法学类（不含特设专业）,2,0
170220,黄山,休宁县人民法院,综合业务,本科,法学类（不含特设专业）,2,7
170221,黄山,黟县人民法院,综合业务,本科,法学类（不含特设专业）,1,5
170222,黄山,黟县人民法院,司法警察,本科,不限,1,3
170223,黄山,祁门县人民法院,法官助理,本科,法学类（不含特设专业）,2,1
170224,黄山,祁门县人民法院,综合业务,本科,法学类（不含特设专业）,1,4
170225,黄山,黄山区人民检察院,司法行政人员,本科,中国语言文学类、新闻传播学类、政治学类、工商管理类,1,37
170226,黄山,黄山区人民检察院,司法警察,本科,法学类、侦查学专业、犯罪学专业、经济学专业、计算机科学与技术专业,1,5
170227,黄山,休宁县人民检察院,检察官助理,本科,法学类（不含特设专业）,2,2
170228,黄山,黟县人民检察院,检察官助理,本科,法学类（不含特设专业）,2,0
170229,黄山,祁门县人民检察院,检察官助理,本科,法学类（不含特设专业）,2,0
170230,黄山,徽州区乡镇,乡镇事务管理,高中（中专）,不限,1,0
170231,黄山,歙县乡镇,乡镇事务管理,高中（中专）,不限,1,0
170232,黄山,祁门县乡镇,乡镇事务管理,高中（中专）,不限,1,0
040001,宿州,中共宿州市纪律检查委员会监察委员会,执纪监督调查,本科,法学类（不含监狱学专业）,3,44
040002,宿州,中共宿州市纪律检查委员会监察委员会,执纪监督调查,本科,经济学类、财政学类、金融学类、中国语言文学类、财务管理专业、会计学专业、审计学专业,2,82
040003,宿州,中共宿州市纪律检查委员会监察委员会,执纪监督调查,本科,不限,1,10
040004,宿州,中共宿州市委办公室,文字综合,本科,不限,1,68
040005,宿州,中共宿州市委宣传部,文字综合,本科,不限,1,74
040006,宿州,宿州市人大常委会办公室,财务管理,本科,工商管理类、经济学类、财政学类、金融学类,1,29
040007,宿州,宿州市人大常委会办公室,法务,本科,法学类,1,13
040008,宿州,中共宿州市委政策研究室,文字综合,本科,中国语言文学类、经济学类、法学类、政治学类、新闻传播学类、金融学类,1,32
040009,宿州,宿州市精神文明建设指导委员会办公室,文明创建,本科,不限,1,4
040010,宿州,中共宿州市直属机关工作委员会,机关综合,本科,文学门类、经济与贸易类、财务管理专业,1,24
040011,宿州,宿州市总工会,机关综合,本科,中国语言文学类,1,43
040012,宿州,宿州市人民政府办公室（市政府外事办公室）,文字综合,本科,经济学门类、农学门类、法学类、中国语言文学类、新闻传播学类、工商管理类,2,71
040013,宿州,宿州市民政局,民政事务,本科,中国语言文学类、新闻传播学类、公共管理类、金融学类、哲学专业、法学专业、历史学专业,1,28
040014,宿州,宿州市农业农村局,农业事务,本科,植物生产类（不含特设专业）、经济学类、汉语言文学专业、汉语言专业、应用语言学专业、秘书学专业、法学专业、财务管理专业,1,44
040015,宿州,宿州市农业农村局,农业事务,本科,计算机类（不含特设专业）、农业工程类（不含特设专业）、食品科学与工程专业、食品质量与安全专业,1,72
040016,宿州,宿州市自然资源和规划局,自然资源和规划管理,本科,地理科学类、地质学类、地质类、电子信息类、土木类、测绘类、建筑类、中国语言文学类,1,150
040017,宿州,宿州市审计局,财务审计,本科,审计学专业、会计学专业、金融学专业、财务管理专业,1,50
040018,宿州,宿州市发展和改革委员会,机关综合,本科,经济学门类、管理科学与工程类、工商管理类、公共管理类,2,122
040019,宿州,宿州市卫生健康委员会,卫生健康管理,本科,临床医学类、公共卫生与预防医学类、中医学类、基础医学类、中西医结合类,2,97
040020,宿州,宿州市财政局（市人民政府国有资产监督管理委员会）,财政管理,本科,不限,1,66
040021,宿州,宿州市应急管理局,应急管理与安全监管,本科,法学专业、汉语言文学专业、应用语言学专业、安全工程专业、土木工程专业、采矿工程专业、地质工程专业、水利水电工程专业、水务工程专业、化学工程与工艺专业、化学工程与工业生物工程专业,1,47
040022,宿州,宿州市统计局,统计管理,本科,计算机类、统计学类、经济学类,1,89
040023,宿州,宿州市司法局,司法行政,本科,法学类,1,5
040024,宿州,宿州市林业局,机关综合,本科,中国语言文学类、新闻传播学类、财务管理专业、会计学专业,1,80
040025,宿州,宿州市文化和旅游局,文化和旅游管理,本科,汉语言文学专业、汉语言专业、应用语言学专业、秘书学专业、中国语言与文化专业、考古学专业、法学专业、旅游管理专业、金融学专业,1,71
040026,宿州,宿州市埇桥区生态环境分局,生态环保,本科,环境科学与工程类,1,64
040027,宿州,宿州市灵璧县生态环境分局,生态环保,本科,环境科学与工程类、生物科学类、化学类,1,61
040028,宿州,宿州市公安局,网络安全管理★,本科,网络工程专业、信息安全专业、软件工程专业、通信工程专业、数据科学与大数据技术专业、大数据管理与应用专业,3,44
040029,宿州,宿州市公安局,信息通信★,本科,计算机类、电子信息类,2,71
040030,宿州,宿州市公安局,人民警察,本科,政治学类,1,7
040031,宿州,宿州市公安局,人民警察,本科,不限,3,122
040032,宿州,宿州市公安局,人民警察,本科,不限,2,7
040033,宿州,中共宿州市委党史和地方志研究室（市档案馆）,档案管理,本科,不限,1,11
040034,宿州,中共宿州市委宣传部市委讲师团,宣传研究,本科,不限,1,68
040035,宿州,中共宿州市委党校,教务和行政管理,本科,不限,2,366
040036,宿州,宿州市机关事务管理中心,机关综合,本科,不限,1,12
040037,宿州,宿州市房产管理服务中心,住房保障管理,本科,不限,1,7
040038,宿州,宿州市供销合作社联合社,监察审计,本科,经济学类、工商管理类,1,64
040039,宿州,宿州市人力资源和社会保障局市就业管理中心,财务管理,本科,金融学类、财政学类、会计学专业、财务管理专业、审计学专业、经济学专业,1,27
040040,宿州,宿州市人力资源和社会保障局市劳动保障监察综合执法支队,劳动保障监察,本科,法学门类、文学门类,1,29
040041,宿州,宿州市市场监督管理局市纤维检验所,纤维检验管理,本科,纺织类、仪器类,2,55
040042,宿州,宿州市市场监督管理局市纤维检验所,财务管理,本科,金融学类、财政学类、会计学专业、财务管理专业、审计学专业,1,35
040043,宿州,宿州市农业农村局市农科教办公室,农技教育,本科,植物生产类（不含特设专业）、经济学类、汉语言文学专业、汉语言专业、应用语言学专业、秘书学专业,1,29
040044,宿州,宿州市发展和改革委员会市重点项目推进中心,文字综合,本科,经济学门类、管理科学与工程类、工商管理类、公共管理类,2,103
040045,宿州,宿州市发展和改革委员会市重点项目推进中心,文字综合,本科,不限,1,6
040046,宿州,宿州市财政局市非税收入管理服务中心,非税管理,本科,不限,1,53
040047,宿州,宿州市林业局市绿化委员会办公室,造林绿化,本科,林学类、森林工程专业,1,40
040048,宿州,宿州市文化和旅游局市文化市场综合执法支队,网络文化市场管理,本科,电子信息类、计算机类,2,73
040049,宿州,埇桥区司法局,社区矫正,本科,经济学门类,1,47
040050,宿州,埇桥区司法局,社区矫正,本科,法学类,1,5
040051,宿州,埇桥区司法局,社区矫正,本科,法学类,1,11
040052,宿州,埇桥区司法局,社区矫正,本科,不限,1,6
040053,宿州,砀山县公安局,人民警察,本科,计算机类,2,28
040054,宿州,砀山县公安局,人民警察,本科,中国语言文学类、新闻学专业、思想政治教育专业、公安政治工作专业,1,3
040055,宿州,砀山县公安局,人民警察,本科,法学类,1,7
040056,宿州,砀山县乡镇机关,村镇事务管理,本科,不限,7,155
040057,宿州,砀山县乡镇机关,村镇事务管理,本科,不限,7,146
040058,宿州,砀山县乡镇机关,村镇事务管理,本科,不限,8,82
040059,宿州,砀山县乡镇机关,村镇事务管理,专科,不限,4,213
040060,宿州,砀山县乡镇机关,村镇事务管理,专科,不限,4,226
040061,宿州,砀山县乡镇机关,村镇事务管理,专科,不限,7,382
040062,宿州,砀山县乡镇机关,村镇事务管理,专科,不限,6,334
040063,宿州,砀山县乡镇机关,人武专干,专科,人民武装专业（退役军人报考可不限专业）,1,39
040064,宿州,中共萧县县委组织部,机关综合,本科,中国语言文学类、行政管理专业、公共关系学专业、管理科学专业,2,16
040065,宿州,中共萧县纪律检查委员会监察委员会派驻纪检监察组,监督执纪,本科,法学类,4,17
040066,宿州,中共萧县纪律检查委员会监察委员会派驻纪检监察组,监督执纪,本科,心理学类、侦查学专业、经济犯罪侦查专业、犯罪学专业,4,19
040067,宿州,萧县总工会,文字综合,本科,中国语言文学类、广播电视学专业、网络与新媒体专业、新闻学专业,1,24
040068,宿州,萧县市场监督管理局,市场监管,本科,食品科学与工程类,2,42
040069,宿州,萧县市场监督管理局,市场监管,本科,设计学类、广告学专业、机械设计制造及其自动化专业、电气工程及其自动化专业、机械电子工程专业,2,98
040070,宿州,萧县市场监督管理局,市场监管,本科,法学类,2,28
040071,宿州,萧县市场监督管理局,市场监管,本科,药学类、中药学类,2,37
040072,宿州,萧县市场监督管理局,市场监管,本科,计算机类,2,32
040073,宿州,萧县市场监督管理局,市场监管,本科,会计学专业、财务管理专业、审计学专业、财政学专业、金融学专业,2,29
040074,宿州,萧县司法局,司法行政,本科,不限,1,10
040075,宿州,萧县农业农村局,机关综合,本科,不限,1,49
040076,宿州,萧县人力资源和社会保障局,文字综合,本科,不限,3,163
040077,宿州,萧县财政局,财务管理,本科,经济学专业、财政学专业、金融学专业、投资学专业、会计学专业、税收学专业、财务管理专业、资产评估专业,2,45
040078,宿州,萧县水利局,水利建设,本科,水利类、土木、水利与交通工程专业、农业水利工程专业,1,37
040079,宿州,萧县经济和信息化局,项目建设,本科,电子信息类、机械设计制造及其自动化专业、国际经济与贸易专业,1,62
040080,宿州,萧县经济和信息化局,机关综合,本科,不限,1,3
040081,宿州,萧县教育体育局,机关综合,本科,中国语言文学类、教育学专业、教育技术学专业、行政管理专业,1,31
040082,宿州,萧县文化和旅游局,文化旅游,本科,新闻传播学类,1,16
040083,宿州,萧县审计局,财务审计,本科,会计学专业、财务管理专业、审计学专业、财政学专业、金融学专业,1,10
040084,宿州,萧县乡村振兴局,扶贫管理,本科,工商管理类、工程管理专业、信息管理与信息系统专业、工程审计专业,1,58
040085,宿州,萧县城市管理局,法规指导,本科,法学类,1,4
040086,宿州,萧县公安局,人民警察,本科,公共管理类、汉语言文学专业、汉语言专业、秘书学专业,1,15
040087,宿州,萧县公安局,人民警察,本科,新闻学专业、网络与新媒体专业、传播学专业、编辑出版学专业,5,15
040088,宿州,萧县公安局,人民警察,本科,法学门类,5,11
040089,宿州,萧县公安局,人民警察,本科,不限,4,24
040090,宿州,萧县公安局,人民警察,本科,食品质量与安全专业、食品安全与检测专业、食品科学与工程专业、化妆品科学与技术专业、药物制剂专业、环境科学与工程专业、环境生态工程专业、植物保护专业、野生动物与自然保护区管理专业、动物科学专业、动植物检疫专业,1,21
040091,宿州,萧县公安局,信息通信★,本科,计算机类、电子信息类,1,15
040092,宿州,萧县公安局,网络安全管理★,本科,计算机类,2,30
040093,宿州,萧县公安局,网络安全管理★,本科,计算机科学与技术专业、数据科学与大数据技术专业、软件工程专业、智能科学与技术专业,1,16
040094,宿州,中共萧县县委党史和地方志研究室,党史研究,本科,中国语言文学类、档案学专业、历史学专业,1,15
040095,宿州,中共萧县县委党史和地方志研究室,党史研究,本科,不限,1,2
040096,宿州,萧县残疾人联合会,机关综合,本科,不限,1,4
040097,宿州,萧县经济开发区管理委员会,法律服务,本科,法学类,1,2
040098,宿州,萧县经济开发区管理委员会,对外宣传,本科,新闻传播学类,1,12
040099,宿州,萧县审计局县经济责任审计中心,财务审计,本科,会计学专业、财务管理专业、审计学专业、财政学专业、金融学专业,1,11
040100,宿州,萧县财政局县非税收入管理服务中心,财务管理,本科,经济学专业、财政学专业、金融学专业、投资学专业、会计学专业、税收学专业、财务管理专业、资产评估专业,2,42
040101,宿州,萧县乡镇机关,村镇事务管理,本科,不限,7,26
040102,宿州,萧县乡镇机关,村镇事务管理,本科,不限,5,126
040103,宿州,萧县乡镇机关,村镇事务管理,专科,不限,4,474
040104,宿州,萧县乡镇机关,村镇事务管理,本科,不限,4,130
040105,宿州,萧县乡镇机关,人武专干,专科,不限,1,19
040106,宿州,中共灵璧县纪律检查委员会监察委员会,监督执纪,本科,法学类、公安学类,1,6
040107,宿州,中共灵璧县纪律检查委员会监察委员会派驻纪检监察组,监督执纪,本科,经济学类、金融学类、财务管理专业、会计学专业、审计学专业,2,36
040108,宿州,中共灵璧县纪律检查委员会监察委员会派驻纪检监察组,监督执纪,本科,不限,1,8
040109,宿州,灵璧县发展和改革委员会（粮食和物资储备局）,固定资产投资管理,本科,经济学专业、经济统计学专业、投资学专业、财政学专业、审计学专业,1,22
040110,宿州,灵璧县发展和改革委员会（粮食和物资储备局）,国民经济规划,本科,金融学专业、国际经济与贸易专业、经济与金融专业、数字经济专业、国民经济管理专业、互联网金融专业,1,23
040111,宿州,灵璧县交通运输局,工程建设管理,本科,道路桥梁与渡河工程专业、土木工程专业、工程管理专业、工程审计专业,1,35
040112,宿州,灵璧县交通运输局,工程建设管理,本科,不限,1,4
040113,宿州,灵璧县水利局,水利管理,本科,水利水电工程专业、水文与水资源工程专业、水务工程专业、水利科学与工程专业,2,22
040114,宿州,灵璧县统计局,经济统计,本科,不限,1,6
